City,Date,PM2_5,PM10,SO2,NOx,NH3,CO,O3,AQI,AQI_Bucket
Delhi,2018-01-26,128.45,207.66,7.99,57.6,44.28,1.43,44.09,263.0,Poor
Delhi,2016-06-12,70.71,272.34,9.78,59.25,33.33,2.59,70.91,279.0,Poor
Delhi,2020-02-13,95.72,179.78,16.49,37.63,36.91,0.95,36.8,279.0,Poor
Delhi,2015-02-22,124.1,107.61,5.68,32.15,70.25,9.73,27.19,279.0,Poor
Delhi,2015-05-01,76.1,192.81,13.1,52.01,26.55,7.63,53.16,279.0,Poor
Delhi,2015-04-16,81.81,164.56,21.44,58.92,37.84,5.94,59.29,295.0,Poor
Delhi,2018-12-16,150.28,252.01,15.76,65.32,45.92,1.42,32.7,295.0,Poor
Delhi,2015-05-24,79.1,251.52,18.96,69.04,37.22,8.56,60.08,295.0,Poor
Delhi,2016-08-17,62.19,247.59,11.16,58.74,25.64,0.95,85.32,295.0,Poor
Delhi,2015-01-28,134.6,156.9,5.21,35.57,49.71,10.21,15.23,295.0,Poor
Delhi,2016-10-07,114.06,274.97,14.63,105.6,47.26,1.28,97.13,311.0,Very Poor
Delhi,2016-01-16,138.86,220.21,11.25,56.84,35.05,1.55,67.4,311.0,Very Poor
Delhi,2016-05-26,111.22,293.73,11.79,58.91,42.29,1.06,160.06,311.0,Very Poor
Delhi,2015-06-17,123.56,271.79,6.95,82.45,55.88,1.57,74.01,327.0,Very Poor
Delhi,2015-06-05,83.02,241.67,4.12,52.93,75.0,11.36,52.03,327.0,Very Poor
Delhi,2017-10-23,163.35,242.73,27.79,63.05,48.44,1.45,52.91,327.0,Very Poor
Delhi,2015-02-17,161.27,195.78,5.6,42.76,75.66,10.3,41.62,327.0,Very Poor
Delhi,2015-01-29,173.13,277.0,5.53,48.89,62.03,11.74,16.29,327.0,Very Poor
Delhi,2015-04-06,119.7,195.47,16.63,59.96,44.66,11.01,30.32,343.0,Very Poor
Delhi,2016-02-07,170.45,249.91,20.74,90.15,46.76,1.28,95.23,343.0,Very Poor
Delhi,2020-02-12,172.12,295.05,16.24,64.65,40.92,1.29,37.86,343.0,Very Poor
Delhi,2015-11-27,193.58,343.26,19.49,121.32,57.48,1.71,90.46,343.0,Very Poor
Delhi,2018-01-23,160.79,248.48,14.25,67.65,51.07,1.43,48.67,343.0,Very Poor
Delhi,2015-10-23,143.73,289.01,21.35,104.71,30.27,2.05,69.55,343.0,Very Poor
Delhi,2016-12-15,167.64,345.07,20.65,30.43,32.77,1.06,34.65,359.0,Very Poor
Delhi,2017-03-24,149.42,282.88,22.09,32.77,76.02,0.68,19.74,359.0,Very Poor
Delhi,2017-11-29,215.17,327.64,20.1,132.94,83.31,2.31,40.91,359.0,Very Poor
Delhi,2020-01-21,222.81,348.45,12.24,83.32,48.02,1.93,27.6,359.0,Very Poor
Delhi,2018-02-09,203.33,348.94,14.35,84.22,49.6,1.7,49.11,375.0,Very Poor
Delhi,2016-11-25,136.21,399.13,20.99,39.01,28.84,0.41,40.07,375.0,Very Poor
Delhi,2017-01-24,230.94,386.49,24.56,77.3,56.08,1.3,37.93,375.0,Very Poor
Delhi,2019-11-21,217.7,363.77,19.85,135.9,44.56,3.0,48.43,375.0,Very Poor
Delhi,2015-10-05,180.52,347.95,17.32,116.95,36.94,3.15,45.8,375.0,Very Poor
Delhi,2016-10-14,94.83,303.27,20.72,111.96,29.54,1.31,87.84,375.0,Very Poor
Delhi,2015-04-11,131.39,234.65,21.5,72.68,34.01,5.84,73.72,375.0,Very Poor
Delhi,2015-01-09,201.66,397.43,3.48,45.6,140.6,11.09,32.94,375.0,Very Poor
Delhi,2015-01-12,212.41,345.63,5.17,54.66,148.51,9.3,40.08,375.0,Very Poor
Delhi,2015-02-15,184.06,497.37,9.13,75.98,61.89,13.78,40.91,391.0,Very Poor
Delhi,2015-04-21,114.5,327.81,19.38,63.45,30.3,6.84,74.49,391.0,Very Poor
Delhi,2018-11-02,205.44,373.61,19.65,86.56,51.21,1.99,46.13,391.0,Very Poor
Delhi,2017-02-04,186.65,324.14,17.04,40.48,57.26,0.92,43.9,407.0,Severe
Delhi,2015-11-03,244.78,385.66,29.19,112.71,45.66,2.09,99.91,407.0,Severe
Delhi,2018-12-20,258.1,429.33,17.68,139.08,54.66,2.64,40.5,423.0,Severe
Delhi,2019-12-06,241.69,362.1,13.41,103.48,57.17,2.03,32.34,423.0,Severe
Delhi,2018-01-02,277.48,422.59,12.43,4.26,55.61,1.52,68.68,439.0,Severe
Delhi,2017-01-04,248.01,341.15,23.11,71.88,68.53,1.55,41.13,439.0,Severe
Delhi,2017-01-14,309.28,318.52,11.7,49.23,36.49,0.37,29.53,439.0,Severe
Delhi,2015-11-10,249.95,452.96,33.72,150.79,69.34,2.64,115.45,439.0,Severe
Delhi,2017-05-05,207.4,429.32,46.67,56.71,32.24,0.99,50.69,455.0,Severe
Delhi,2016-01-20,272.1,415.38,14.75,73.35,40.44,1.84,100.12,455.0,Severe
Delhi,2016-11-09,307.08,415.79,21.52,67.31,58.89,1.38,33.89,455.0,Severe
Delhi,2015-11-20,271.42,470.08,26.81,164.44,64.78,3.28,124.74,455.0,Severe
Delhi,2016-12-28,273.82,515.41,26.1,67.59,60.4,1.61,40.19,455.0,Severe
Delhi,2019-12-29,326.79,500.15,10.25,61.51,49.61,1.86,35.11,455.0,Severe
Delhi,2016-11-22,281.76,399.82,25.26,58.08,63.32,1.55,32.17,471.0,Severe
Delhi,2019-12-12,284.18,412.59,12.61,76.85,70.65,2.01,44.13,471.0,Severe
Delhi,2016-11-10,291.71,464.27,29.45,63.54,73.93,1.61,42.27,471.0,Severe
Delhi,2017-11-11,363.77,511.44,17.8,117.92,90.64,2.32,95.54,471.0,Severe
Delhi,2018-11-09,300.91,440.76,17.41,109.68,49.84,2.65,47.94,487.0,Severe
Delhi,2016-10-27,296.27,535.53,23.95,126.63,58.75,1.94,82.06,558.0,Severe
Delhi,2019-11-01,388.45,584.15,16.32,96.68,58.29,2.59,49.77,591.0,Severe
Delhi,2020-03-28,21.23,34.15,10.28,18.34,25.22,0.54,25.06,51.0,Satisfactory
Delhi,2018-09-25,21.45,49.41,10.88,30.35,22.28,0.81,22.48,63.0,Satisfactory
Delhi,2018-09-24,21.46,35.84,11.08,25.46,22.73,0.74,19.54,63.0,Satisfactory
Delhi,2019-08-18,15.51,30.45,8.57,25.39,23.25,0.98,18.03,66.0,Satisfactory
Delhi,2020-03-30,35.08,64.66,12.47,16.62,23.21,0.58,40.26,74.0,Satisfactory
Delhi,2020-04-02,28.51,61.06,10.84,17.72,22.22,0.6,39.47,78.0,Satisfactory
Delhi,2019-09-27,15.66,56.71,10.3,22.68,22.32,0.78,23.54,78.0,Satisfactory
Delhi,2019-09-28,22.52,66.98,10.01,25.22,21.94,0.77,22.22,78.0,Satisfactory
Delhi,2020-03-06,21.32,38.5,10.42,29.75,29.56,0.87,33.52,82.0,Satisfactory
Delhi,2018-08-27,24.78,56.62,10.82,23.07,26.04,0.78,26.5,82.0,Satisfactory
Delhi,2019-07-29,24.45,64.17,8.97,24.31,31.27,0.92,29.78,82.0,Satisfactory
Delhi,2019-09-22,26.51,65.65,9.32,33.12,26.2,0.91,21.15,86.0,Satisfactory
Delhi,2018-09-09,29.1,56.92,10.98,24.12,24.71,0.72,26.36,86.0,Satisfactory
Delhi,2018-08-23,31.19,73.3,10.82,27.95,32.42,0.82,18.25,86.0,Satisfactory
Delhi,2020-06-25,38.37,77.76,11.28,21.17,30.48,1.02,25.92,86.0,Satisfactory
Delhi,2018-06-29,37.11,84.12,9.36,26.78,42.44,0.87,31.43,90.0,Satisfactory
Delhi,2018-07-25,34.7,80.13,9.99,28.48,39.46,0.81,21.39,90.0,Satisfactory
Delhi,2018-07-20,37.26,80.33,10.4,30.45,38.54,0.89,24.18,90.0,Satisfactory
Delhi,2018-08-18,32.11,77.4,10.05,26.14,32.83,0.88,30.9,90.0,Satisfactory
Delhi,2019-07-30,30.1,82.81,9.36,25.19,33.49,0.97,27.42,90.0,Satisfactory
Delhi,2018-07-26,32.22,57.98,9.27,28.9,38.33,0.89,18.6,90.0,Satisfactory
Delhi,2020-04-04,40.79,77.64,12.59,21.19,23.06,0.68,41.26,90.0,Satisfactory
Delhi,2019-07-31,30.22,76.67,8.78,24.98,33.79,0.93,31.25,90.0,Satisfactory
Delhi,2017-08-31,41.62,60.15,15.901253291205897,28.34,25.08,0.76,27.78,94.0,Satisfactory
Delhi,2019-07-26,30.63,61.26,8.92,29.95,36.06,0.99,27.72,94.0,Satisfactory
Delhi,2017-05-29,48.95,150.23,26.99,23.76,41.24,0.54,49.0,94.0,Satisfactory
Delhi,2019-10-01,33.92,92.41,8.5,26.89,23.99,0.96,26.15,98.0,Satisfactory
Delhi,2019-07-18,32.92,78.08,8.86,37.88,26.54,1.24,30.75,98.0,Satisfactory
Delhi,2019-07-25,22.79,63.51,8.76,33.55,37.17,0.94,22.78,98.0,Satisfactory
Delhi,2020-04-27,27.18,53.02,15.59,16.38,29.94,0.76,53.43,98.0,Satisfactory
Delhi,2019-08-01,34.26,85.89,8.79,26.51,33.55,0.94,32.51,98.0,Satisfactory
Delhi,2018-08-13,32.75,106.03,9.26,28.15,34.65,0.84,27.7,102.0,Moderate
Delhi,2020-04-12,38.57,92.7,15.7,14.66,26.99,0.67,50.15,102.0,Moderate
Delhi,2020-04-18,29.09,102.53,12.63,17.02,27.18,0.68,49.14,102.0,Moderate
Delhi,2020-06-06,35.14,80.49,10.69,16.37,31.81,0.82,51.46,102.0,Moderate
Delhi,2020-04-21,37.17,87.27,15.36,19.57,29.75,0.82,48.56,102.0,Moderate
Delhi,2019-04-17,22.14,62.49,11.1,23.56,26.7,0.9,45.44,102.0,Moderate
Delhi,2017-03-11,37.49,110.65,19.4,17.11,24.61,0.25,47.14,102.0,Moderate
Delhi,2018-07-01,34.18,97.81,8.53,26.45,44.47,0.78,28.09,102.0,Moderate
Delhi,2018-08-09,36.84,91.15,9.85,29.1,38.58,0.89,34.11,102.0,Moderate
Delhi,2017-09-12,46.65,103.84,15.901253291205897,10.14,41.997150000000012,0.42,24.84,106.0,Moderate
Delhi,2017-09-08,51.7,101.89,15.901253291205897,9.84,27.05,0.49,25.88,106.0,Moderate
Delhi,2018-08-11,32.72,98.26,8.84,28.8,36.5,0.7,27.66,106.0,Moderate
Delhi,2019-11-28,31.03,58.6,8.99,27.14,30.25,0.65,28.72,106.0,Moderate
Delhi,2018-07-19,35.04,83.54,11.14,25.71,41.74,0.8,31.96,106.0,Moderate
Delhi,2016-07-16,50.99,44.48,7.18,37.7,40.89,1.21,33.31,106.0,Moderate
Delhi,2017-09-17,53.05,85.65,15.901253291205897,13.49,31.89,0.33,26.7,106.0,Moderate
Delhi,2020-05-03,32.56,83.02,11.94,21.57,32.48,0.68,49.04,110.0,Moderate
Delhi,2016-08-30,48.93,89.57,9.22,53.37,29.36,1.12,41.9,110.0,Moderate
Delhi,2020-06-17,34.35,92.58,10.84,14.73,29.4,0.78,48.72,110.0,Moderate
Delhi,2019-08-30,43.5,105.68,9.33,30.15,33.69,1.02,39.25,110.0,Moderate
Delhi,2017-09-16,51.56,82.26,15.901253291205897,14.42,40.92,0.44,26.7,110.0,Moderate
Delhi,2018-07-18,37.76,97.11,11.04,28.39,46.23,0.82,32.43,114.0,Moderate
Delhi,2020-06-30,39.8,91.98,10.51,15.44,28.48,0.84,37.29,114.0,Moderate
Delhi,2018-07-21,50.21,95.93,11.2,37.03,43.54,0.97,32.23,114.0,Moderate
Delhi,2019-08-27,40.68,107.99,10.01,39.32,31.99,1.17,36.98,114.0,Moderate
Delhi,2019-09-05,33.9,90.44,9.25,25.41,33.31,0.97,28.87,118.0,Moderate
Delhi,2019-06-24,26.29,85.68,10.74,22.57,28.84,0.92,37.78,118.0,Moderate
Delhi,2017-09-10,60.46,119.5,15.901253291205897,14.83,49.74,0.48,26.39,118.0,Moderate
Delhi,2018-09-04,55.72,105.56,10.8,49.8,32.41,1.29,26.55,118.0,Moderate
Delhi,2020-04-22,58.25,130.99,17.34,24.17,29.39,0.86,46.94,122.0,Moderate
Delhi,2018-07-30,39.89,122.86,8.96,28.28,42.39,0.8,28.09,122.0,Moderate
Delhi,2018-07-03,44.55,109.65,10.11,32.19,38.7,0.86,39.78,122.0,Moderate
Delhi,2020-05-12,43.19,94.4,13.84,14.62,29.43,0.75,64.1,122.0,Moderate
Delhi,2018-08-14,46.85,126.7,9.86,30.34,39.38,1.09,32.47,122.0,Moderate
Delhi,2020-04-11,53.03,118.1,18.38,21.9,28.33,0.83,49.51,126.0,Moderate
Delhi,2020-06-16,39.87,107.99,12.08,19.98,32.62,0.88,51.4,126.0,Moderate
Delhi,2019-06-17,40.18,137.08,11.07,26.75,26.8,0.89,40.56,126.0,Moderate
Delhi,2018-09-15,37.48,125.81,11.74,37.7,22.31,0.8,25.86,126.0,Moderate
Delhi,2018-06-27,52.48,111.4,10.43,25.96,44.57,0.84,44.04,126.0,Moderate
Delhi,2020-06-05,42.43,87.05,12.46,20.45,35.51,0.87,44.83,126.0,Moderate
Delhi,2019-03-24,53.28,133.47,19.06,30.81,27.52,0.82,42.57,126.0,Moderate
Delhi,2018-09-01,45.19,110.35,10.53,31.54,31.04,1.02,19.58,132.0,Moderate
Delhi,2020-06-19,57.6,205.56,11.98,15.57,27.96,0.86,40.95,132.0,Moderate
Delhi,2015-09-19,67.62,125.24,9.75,58.37,47.21,1.14,51.78,132.0,Moderate
Delhi,2020-06-13,52.36,129.33,10.59,22.93,36.62,0.95,34.95,132.0,Moderate
Delhi,2016-08-13,56.45,92.71,7.77,73.1,31.35,1.53,68.22,132.0,Moderate
Delhi,2017-10-02,63.41,128.15,2.94,12.1,39.12,0.43,30.1,132.0,Moderate
Delhi,2020-05-13,68.8,159.2,15.41,16.74,32.29,0.9,52.2,132.0,Moderate
Delhi,2018-07-10,47.48,112.45,10.92,24.09,47.18,0.81,43.89,140.0,Moderate
Delhi,2015-08-19,34.42,124.17,9.63,119.94,25.85,0.87,38.86,140.0,Moderate
Delhi,2016-08-06,43.86,76.69,9.81,60.55,32.22,2.13,68.19,140.0,Moderate
Delhi,2020-05-01,61.04,143.11,17.52,20.45,36.43,0.89,56.81,140.0,Moderate
Delhi,2019-10-03,57.99,143.97,10.42,46.78,27.17,1.25,44.29,140.0,Moderate
Delhi,2020-05-07,36.02,88.35,13.6,18.92,25.51,0.73,73.11,140.0,Moderate
Delhi,2016-07-02,57.24,96.62,7.81,48.12,36.91,2.93,40.49,148.0,Moderate
Delhi,2015-07-13,36.68,54.36,8.11,105.59,41.83,1.3,37.7,148.0,Moderate
Delhi,2020-03-16,61.61,144.37,14.8,44.12,31.07,0.89,38.38,148.0,Moderate
Delhi,2018-10-01,65.78,177.08,12.7,47.61,31.58,1.13,38.52,148.0,Moderate
Delhi,2017-05-28,40.33,150.34,31.5,15.27,37.97,0.49,57.01,148.0,Moderate
Delhi,2020-03-08,72.1,140.22,12.61,61.74,31.51,1.11,34.59,156.0,Moderate
Delhi,2019-07-23,73.08,153.96,9.05,46.01,45.51,1.61,40.16,156.0,Moderate
Delhi,2016-07-11,60.92,74.51,7.74,45.91,38.15,1.08,42.22,156.0,Moderate
Delhi,2020-05-27,43.22,161.76,14.49,21.37,25.79,0.83,66.77,156.0,Moderate
Delhi,2016-07-01,58.21,113.1,7.97,40.04,42.08,2.23,37.35,164.0,Moderate
Delhi,2020-03-17,69.7,160.15,15.06,48.87,32.31,1.0,40.59,164.0,Moderate
Delhi,2019-03-03,62.92,105.16,13.48,41.09,30.98,1.16,33.59,172.0,Moderate
Delhi,2016-07-08,54.96,98.86,8.38,51.85,40.9,1.58,45.55,172.0,Moderate
Delhi,2017-09-29,89.38,140.94,7.17,18.61,41.19,0.45,40.26,172.0,Moderate
Delhi,2016-06-17,67.76,120.06,10.43,52.49,32.53,1.87,59.25,172.0,Moderate
Delhi,2015-06-22,85.4,139.2,6.18,56.1,50.28,1.34,59.49,172.0,Moderate
Delhi,2020-04-16,69.8,191.17,19.42,25.66,30.36,0.94,41.87,172.0,Moderate
Delhi,2017-10-05,75.73,125.31,11.96,13.8,37.22,0.27,36.81,180.0,Moderate
Delhi,2016-06-29,60.67,68.43,10.22,39.52,33.03,2.08,44.44,180.0,Moderate
Delhi,2019-07-15,42.04,137.67,10.39,26.07,25.07,1.09,27.23,180.0,Moderate
Delhi,2018-06-08,76.78,196.34,7.75,36.1,46.72,0.95,54.22,180.0,Moderate
Delhi,2018-03-05,76.96,164.74,12.7,56.62,38.32,0.99,40.45,180.0,Moderate
Delhi,2015-06-25,37.59,62.38,7.67,104.26,50.86,1.25,46.7,188.0,Moderate
Delhi,2017-05-18,126.04,279.92,55.11,20.34,13.57,0.41,52.39,188.0,Moderate
Delhi,2015-03-16,45.39,74.14,8.8,22.27,33.16,7.87,25.55,188.0,Moderate
Delhi,2019-01-25,81.2,136.43,14.62,38.45,34.17,1.01,30.01,188.0,Moderate
Delhi,2015-07-10,47.68,95.1,8.97,173.98,53.64,1.26,35.79,188.0,Moderate
Delhi,2015-09-29,68.34,172.35,10.68,64.14,25.2,1.16,54.68,188.0,Moderate
Delhi,2019-04-11,70.25,204.19,21.51,53.99,34.96,1.21,48.59,196.0,Moderate
Delhi,2018-06-01,79.98,233.97,8.24,33.87,48.38,0.81,58.87,196.0,Moderate
Delhi,2020-06-28,59.52,308.65,10.7,23.86,29.27,0.94,18.05,196.0,Moderate
Delhi,2015-07-31,37.85,122.18,9.7,119.1,25.17,1.6,36.57,196.0,Moderate
Delhi,2020-05-20,67.8,155.41,18.96,25.93,28.73,1.03,62.34,196.0,Moderate
Delhi,2017-05-25,113.9,222.88,41.43,23.38,33.07,0.56,30.8,204.0,Poor
